id,Age,Gender,Education,SES,FO,MO,FI,FS,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Smokernonsmoker,PARQF01_R,PARQF02,PARQF03_R,PARQF04,PARQF05,PARQF06,PARQF07,PARQF08,PARQF09_R,PARQF10,PARQF11,PARQF12_R,PARQF13_R,PARQF14,PARQF15,PARQF16,PARQF017_R,PARQF18,PARQF19_R,PARQF20,PARQF21,PARQF22_R,PARQF23,PARQF24_R,PARQM01_R,PARQM02,PARQM03_R,PARQM04,PARQM05,PARQM06,PARQM07,PARQM08,PARQM09_R,PARQM10,PARQM11,PARQM12_R,PARQM13_R,PARQM14,PARQM15,PARQM16,PARQM17_R,PARQM18,PARQM19_R,PARQM20,PARQM21,PARQM22_R,PARQM23,PARQM24_R,PAQ1,PAQ2,PAQ3,PAQ4,PAQ5,PAQ6,PAQ7,PAQ8,PAQ9,PAQ10_R,PAQ11_R,PAQ12,PAQ13,PAQ14_R,PAQ15,PAQ16_R,PAQ17,PAQ18,PAQ19_R,PAQ20_R,PAQ21,PAQ22,PAQ23,PAQ24_R,PAQ25_R,PAQ26,PAQ27,PAQ28_R,PAQ29,PAQ30,PAQ31,PAQ32,PAQ33_R,PAQ34,PAQ35,PAQ36,PAQ37,PAQ38_R,PAQ39_R,PAQ40,PAQ41_R,PAQ42_R,PPQ1,PPQ2,PPQ3,PPQ4,PPQ5,PPQ6,PPQ7,PPQ8,PPQ9,PPQ10,PPQ11,PPQ12,PPQ13,PPQ14,PPQ15,PPQ16,PPQ17,PPQ18,PPQ19,PPQ20,PPQ21,PPQ22,PPQ23,PPQ24,PPQ25,PARQFatherTotal,PARQMotherTotal,PeerPressureTotal,PersonalityTotal,PRE_1,PGR_1
140,1,0,2,1,0,0,3,0,0,1,1,1,1,1,1,1,1,1,4,3,4,2,2,3,1,3,1,1,1,3,1,3,1,3,1,3,2,4,1,2,1,1,1,1,3,2,4,1,2,2,1,1,2,1,1,2,1,4,1,3,1,1,2,1,1,3,4,4,4,2,3,4,3,4,4,2,4,2,4,2,2,2,2,1,2,4,3,4,1,3,3,2,4,2,3,4,1,1,2,1,2,2,4,1,4,3,1,4,4,5,4,4,1,4,5,1,4,4,4,2,4,4,4,4,4,4,4,1,2,4,4,5,45,39,90,113,.73528344782973,1
141,1,0,1,1,1,0,2,1,0,0,1,1,1,1,1,1,1,2,3,4,4,1,3,1,3,2,3,1,4,3,3,1,3,3,4,3,4,4,3,4,3,3,1,2,1,1,1,1,1,1,1,1,4,2,1,1,1,2,1,3,1,3,3,1,3,3,4,2,1,1,3,4,4,1,4,2,3,3,4,2,2,4,3,4,2,4,1,3,2,4,3,1,4,1,1,2,3,2,3,1,1,1,4,3,1,2,3,4,1,5,4,4,4,5,1,1,2,4,4,5,2,4,3,2,4,5,4,2,4,2,4,4,65,39,84,106,.967177277473571,1
142,1,0,2,1,0,0,1,1,0,1,1,1,0,1,1,1,1,2,3,2,2,2,2,3,1,3,2,3,2,3,3,4,3,2,3,3,3,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,4,1,4,4,1,1,1,1,1,1,1,2,1,4,4,4,3,3,2,4,3,2,2,2,4,2,1,2,1,4,4,2,2,4,4,4,2,2,3,4,3,3,3,3,4,3,3,4,3,2,4,3,3,3,1,4,2,4,5,4,2,4,4,2,4,4,4,4,4,2,4,3,4,4,5,4,5,2,5,2,54,33,91,123,.989625767915406,1
143,1,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,3,4,4,1,2,3,2,3,1,3,2,2,2,2,4,2,2,2,2,1,2,2,2,4,3,2,3,2,2,3,2,3,4,4,3,2,2,3,4,3,3,3,2,3,4,4,3,4,4,3,2,4,2,3,3,4,2,4,2,4,3,3,2,4,3,3,1,2,4,3,3,3,3,4,3,3,4,2,3,3,1,1,4,2,2,2,4,1,4,5,2,4,4,5,4,4,2,4,1,5,1,5,2,5,3,5,2,4,5,5,50,62,88,124,.713654155891839,1
144,2,0,2,1,0,0,1,0,0,0,0,1,0,0,5,7,1,1,3,1,4,2,3,3,1,1,2,1,1,1,1,3,3,2,1,1,1,3,1,1,1,4,1,1,4,3,4,4,3,1,4,1,4,1,4,1,4,2,4,1,1,1,1,1,2,3,3,4,4,4,4,4,4,1,1,1,4,4,2,2,1,4,4,4,1,1,3,3,4,4,4,4,4,4,4,4,3,4,1,4,4,4,1,2,1,3,1,5,1,4,5,5,2,4,2,5,5,5,5,1,4,5,5,5,4,3,5,3,4,5,4,5,38,53,101,126,.702923948693568,1
145,1,0,2,1,0,0,1,1,0,1,1,1,0,1,1,1,1,2,3,2,2,2,2,3,1,3,2,3,2,3,3,4,3,2,3,3,3,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,4,1,4,4,1,1,1,1,1,1,1,2,1,3,4,4,3,3,2,4,3,2,2,2,4,1,1,3,1,4,4,2,2,4,3,2,2,2,3,4,3,3,3,3,4,3,3,4,3,2,4,3,3,3,1,4,2,2,5,4,2,4,4,2,4,4,4,4,4,2,2,3,4,4,4,4,4,2,2,2,52,33,82,119,.951013167921142,1
146,1,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,4,2,3,3,2,4,4,1,2,3,2,3,1,3,2,2,2,2,4,4,2,2,2,1,2,2,2,4,3,2,3,2,2,3,2,3,4,4,3,2,2,3,4,3,3,3,2,4,4,4,3,2,4,3,2,4,2,3,3,4,2,4,2,4,3,3,2,4,4,4,1,2,4,3,3,3,3,4,3,3,4,2,3,3,1,1,4,2,1,4,3,1,5,5,2,4,2,5,3,4,2,4,2,5,1,5,2,5,3,5,2,2,5,5,53,62,86,124,.786649828543914,1
147,2,0,2,1,0,0,1,0,0,0,0,1,0,0,5,7,1,1,3,1,4,2,3,3,1,1,2,1,1,1,1,3,3,2,1,1,1,1,1,2,1,4,1,1,4,3,4,4,3,1,4,1,4,1,4,1,4,2,4,1,1,1,1,1,2,3,3,4,4,4,3,4,4,1,1,1,4,4,2,3,1,4,4,4,1,1,4,3,4,4,4,4,4,4,4,4,3,4,1,4,4,4,1,2,1,3,1,4,1,4,5,5,5,1,4,5,5,5,5,5,4,5,5,5,4,4,5,3,4,5,4,5,37,53,107,127,.783887659603862,1
148,2,0,2,1,0,0,3,0,0,0,0,1,1,1,1,7,1,1,4,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,3,1,4,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,4,4,4,3,3,3,4,2,4,3,4,4,2,2,4,1,4,4,2,2,2,3,4,1,3,4,2,2,2,3,4,3,3,3,4,4,3,3,1,4,1,3,5,5,4,5,5,4,2,5,5,4,5,5,4,5,5,4,4,4,5,4,4,5,4,5,4,36,28,111,125,.973005650237389,1
149,2,0,2,0,4,0,1,1,0,1,0,1,1,1,1,5,1,1,4,1,3,4,3,1,1,2,4,3,3,1,4,4,3,3,3,1,3,2,1,3,2,1,1,1,3,4,3,1,1,2,4,3,1,1,4,3,2,2,4,2,2,4,3,1,2,3,1,4,4,4,3,3,3,4,1,2,4,4,1,3,3,3,2,1,1,2,4,4,2,3,2,3,3,3,2,4,1,4,3,2,3,2,4,2,4,2,1,5,4,3,2,5,4,2,4,4,5,1,5,2,5,5,4,5,1,4,4,5,4,5,1,5,58,54,94,114,.91971700517036,1
150,2,0,2,1,0,0,3,0,0,0,1,1,0,1,1,6,1,1,4,1,4,3,4,4,4,2,1,1,1,1,1,1,4,4,1,2,4,4,1,4,1,1,1,1,3,4,3,1,1,1,1,1,1,1,1,1,3,1,4,1,1,4,1,1,1,4,4,1,4,4,4,4,4,4,4,2,4,4,1,4,4,3,4,1,1,1,4,4,1,1,4,4,1,3,4,3,4,1,3,4,3,4,1,1,1,1,4,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,4,1,4,3,5,4,5,5,4,5,53,38,113,122,.996213072973157,1
151,2,0,1,1,2,0,3,1,1,1,0,1,1,1,7,8,0,4,1,3,1,1,4,1,1,1,4,1,1,4,4,1,2,1,4,1,4,1,1,4,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,3,2,4,4,3,3,4,1,2,4,4,3,1,3,1,1,3,4,2,2,3,2,2,2,4,4,1,4,1,4,4,2,2,3,2,2,1,2,2,3,2,1,1,2,2,4,2,2,2,1,1,2,5,2,4,2,2,2,2,2,2,2,2,2,2,1,4,46,27,55,107,.225329475411898,0
152,2,0,1,1,2,0,3,1,1,1,1,1,1,1,7,8,0,4,3,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,1,1,2,3,3,3,3,3,2,3,3,2,2,3,3,3,2,3,2,3,3,2,3,2,3,2,1,3,3,3,2,3,2,2,2,3,3,4,1,3,3,3,3,2,3,3,3,2,4,3,3,4,3,3,3,3,2,3,1,3,3,4,2,3,2,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,67,57,75,112,.882819103376151,1
153,2,0,2,1,0,0,2,1,1,1,0,1,1,1,7,8,0,4,1,4,3,3,1,1,1,1,4,1,1,1,4,2,2,3,3,3,1,2,2,1,1,4,2,3,1,1,2,3,3,4,1,1,4,4,1,1,1,4,1,4,1,1,4,1,4,1,2,1,1,1,1,3,1,1,4,4,1,1,4,1,4,1,1,4,1,4,3,4,1,3,2,4,1,2,3,4,3,3,2,3,3,2,4,4,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,48,53,73,99,.0544146810662008,0
154,1,0,0,1,3,0,3,1,1,1,0,1,1,1,7,8,0,3,4,4,1,1,2,2,1,2,4,2,2,2,4,2,3,2,4,1,2,2,2,3,2,2,2,2,3,2,2,2,2,1,2,2,3,3,1,2,2,3,1,4,1,1,4,1,4,3,2,3,3,2,4,3,2,2,4,3,2,2,3,1,2,2,4,3,1,3,1,2,3,4,4,2,3,2,4,3,3,3,2,2,1,2,3,3,2,3,2,2,2,2,1,1,1,1,2,2,3,4,2,2,2,2,2,3,3,3,3,3,2,3,1,1,53,50,53,108,.100968868822398,0
155,1,0,1,1,0,0,1,0,1,1,1,1,1,1,7,8,0,4,1,4,1,3,1,1,1,1,3,1,1,1,4,1,1,1,4,1,4,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,4,2,3,4,1,1,4,2,4,1,4,1,2,1,2,2,4,2,1,4,1,4,4,1,4,1,4,4,2,2,4,1,1,1,4,1,4,3,2,2,3,1,1,1,1,3,1,1,3,4,4,2,1,3,1,1,2,1,1,3,1,1,1,1,47,28,44,102,.0658373083470917,0
156,1,0,1,1,3,0,3,0,1,1,0,1,1,1,7,8,0,4,1,4,1,1,1,1,1,1,4,1,1,4,2,1,2,4,3,4,4,2,1,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,4,2,4,1,1,1,1,1,1,1,4,3,3,4,3,3,1,3,3,3,3,1,3,1,1,2,3,2,1,2,2,3,2,2,4,3,2,4,3,2,3,1,2,3,3,4,1,2,4,1,3,1,4,3,4,2,2,4,1,3,2,5,4,3,2,2,4,2,4,4,1,1,4,4,1,1,48,32,68,104,.344275366622576,0
157,2,0,2,2,2,0,3,0,1,1,0,1,1,1,7,8,0,4,1,3,1,1,1,1,1,1,4,1,1,2,4,1,1,1,3,2,4,1,1,4,1,1,1,1,2,1,1,1,1,2,1,1,4,1,1,2,1,2,2,4,1,1,1,1,1,2,3,3,3,4,4,4,3,3,3,3,3,2,2,3,2,2,3,4,2,3,3,3,3,2,4,3,3,3,3,3,3,2,2,3,3,3,3,2,4,2,2,3,4,4,4,2,4,4,1,2,2,5,2,1,4,2,1,2,2,1,1,1,1,4,5,5,42,34,67,120,.478268549108229,0
158,2,0,2,1,0,0,3,1,1,1,1,1,1,1,7,8,0,3,3,2,3,4,4,4,2,1,4,2,4,1,3,1,1,2,3,3,2,1,1,4,1,1,1,1,3,2,4,1,1,1,1,1,4,1,1,2,1,1,4,1,2,3,1,1,1,3,2,3,4,2,3,4,3,3,4,4,3,1,1,3,1,3,3,3,1,1,3,2,4,4,4,2,3,2,2,3,1,3,4,1,3,1,3,2,3,2,3,4,3,3,4,5,4,3,3,4,5,4,4,1,3,3,4,2,2,2,2,1,2,1,3,3,54,39,75,110,.74952280481885,1
159,2,0,2,1,3,0,3,0,1,1,0,1,1,0,7,8,0,4,2,3,1,1,1,1,1,1,4,2,1,4,4,1,1,2,3,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,4,4,2,1,2,2,1,4,3,2,2,1,4,2,2,1,1,2,3,3,2,4,4,2,4,4,2,4,1,2,2,4,3,1,4,4,2,2,3,1,3,4,1,3,4,1,1,3,4,3,3,4,4,1,1,4,1,4,2,4,3,1,1,44,23,64,104,.299605455689984,0
160,0,1,1,1,0,0,2,0,0,1,1,1,1,1,7,8,0,4,1,4,1,1,1,1,1,4,1,1,4,4,1,1,1,4,1,4,1,1,4,1,4,2,1,1,1,1,2,1,2,3,3,3,3,3,2,3,3,3,1,3,3,2,3,4,3,1,4,2,2,4,4,2,1,4,2,2,1,3,2,1,2,4,2,3,1,2,1,4,3,2,4,4,2,3,4,2,3,1,1,3,3,1,2,2,1,1,2,1,1,1,1,1,1,2,1,5,1,5,4,4,1,4,1,4,2,2,2,4,2,2,2,2,46,55,56,98,.00717802975413919,0
161,2,1,2,1,1,0,2,0,1,1,1,1,1,1,7,8,0,3,1,2,1,1,2,1,1,3,1,1,1,3,1,1,1,4,1,3,2,1,3,1,4,1,2,1,4,1,3,2,4,3,2,2,1,1,1,3,2,1,2,1,1,2,2,2,2,2,2,4,4,4,4,4,2,2,3,3,2,2,4,1,1,3,4,4,1,3,2,2,3,4,4,1,3,1,4,4,3,1,1,3,2,1,3,1,4,1,2,5,2,2,4,2,2,4,2,2,2,5,2,2,4,4,4,4,2,2,4,4,2,2,4,4,39,44,76,109,.0998108336259041,0
162,2,1,2,1,2,0,3,0,1,1,1,1,1,1,7,8,0,3,2,2,1,1,1,1,1,3,1,1,3,3,1,2,2,3,2,3,2,2,4,1,3,2,2,3,1,1,2,2,2,3,2,1,2,2,2,3,2,3,2,3,3,3,2,2,2,3,2,2,3,4,4,2,2,2,2,1,3,4,2,3,1,4,2,2,1,2,4,2,2,1,3,4,1,3,3,3,3,1,2,3,4,2,1,3,3,2,2,5,4,4,4,3,2,5,1,2,4,5,4,4,4,4,2,4,4,2,2,4,4,2,2,2,44,50,83,103,.118750643523094,0
163,1,1,2,2,1,0,3,0,1,1,1,1,1,1,7,8,0,4,1,4,1,1,1,1,1,4,1,1,4,4,1,2,1,4,1,4,1,1,3,1,4,1,1,1,2,1,2,1,2,3,1,4,1,1,1,2,1,1,3,1,1,2,1,2,3,2,1,4,3,2,2,4,1,3,3,2,4,2,3,1,2,2,4,2,2,3,1,3,4,4,4,3,3,3,3,3,4,2,3,2,2,1,2,2,3,3,2,3,2,2,3,1,1,4,1,1,4,4,2,1,2,1,1,1,1,1,5,2,1,1,1,1,46,38,47,109,.0628915435306921,0
164,2,1,2,1,0,0,3,1,1,1,0,1,1,1,7,8,0,4,1,4,1,1,1,1,1,4,1,1,4,4,1,1,1,4,1,4,1,1,4,1,4,2,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3,2,3,2,3,3,3,3,2,1,2,4,3,3,3,4,1,1,4,2,4,1,4,1,2,2,3,4,2,4,1,1,3,3,4,1,4,1,2,3,3,3,3,2,2,1,3,2,3,2,2,4,2,1,4,2,2,5,1,1,4,4,3,3,2,2,1,1,2,1,4,2,3,3,1,1,46,62,59,104,.00968851058094122,0
165,1,1,0,1,2,0,1,0,1,1,0,1,1,1,7,8,0,4,3,3,2,1,3,3,2,3,3,4,1,1,1,1,1,4,3,3,2,1,1,3,3,1,3,2,1,2,1,2,2,4,1,3,4,3,1,1,1,3,3,3,1,2,3,3,2,2,2,4,1,2,3,2,2,2,4,2,3,2,2,1,4,1,2,4,3,3,2,2,4,3,1,2,4,1,1,2,3,4,3,2,2,1,4,2,2,4,2,2,4,3,2,3,4,5,4,3,2,1,1,2,4,2,1,4,3,3,2,3,3,3,3,3,52,50,70,102,.153345156564797,0
166,2,0,0,2,2,0,3,0,1,1,1,1,1,1,7,8,0,4,1,4,1,1,1,1,1,4,1,1,1,4,1,1,1,4,1,4,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,4,4,2,4,4,4,4,1,4,1,1,1,4,2,1,4,1,4,1,4,4,1,4,1,4,4,1,1,1,1,1,4,4,1,4,1,1,2,5,4,2,4,5,1,1,2,4,5,1,1,4,2,1,4,1,1,1,2,4,1,2,2,43,26,62,109,.293420557991766,0
167,2,0,2,1,1,0,3,1,1,1,1,1,1,1,7,8,0,4,1,2,3,1,3,1,1,3,1,1,4,4,3,3,4,2,2,3,1,1,2,3,3,1,2,1,2,1,4,2,4,3,2,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,2,3,3,2,2,3,3,2,2,2,3,3,4,3,2,3,3,2,2,4,3,2,2,4,4,3,2,3,4,4,3,2,3,3,3,3,2,3,2,2,1,4,1,3,2,3,5,3,3,4,4,5,4,4,4,4,4,4,4,2,5,2,1,4,4,4,51,54,87,112,.581106255311341,1
168,1,1,1,1,1,0,1,1,1,1,1,1,1,1,7,8,0,2,1,2,1,2,1,1,1,3,1,1,2,2,1,1,3,2,3,2,3,3,2,3,2,3,4,3,3,2,3,1,1,3,1,1,3,3,1,3,3,2,3,2,3,2,3,2,3,1,3,2,1,4,3,2,3,3,2,4,1,1,4,1,3,3,1,3,3,2,3,4,1,4,2,3,2,3,4,2,1,4,1,1,3,3,4,2,3,2,3,4,3,2,3,2,4,1,3,4,5,4,1,3,1,5,3,5,5,1,2,3,5,3,4,4,42,57,80,105,.0452861621062533,0
169,2,0,2,1,2,0,3,0,1,1,1,1,1,1,7,8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,4,4,1,2,4,4,3,4,4,4,1,2,1,1,4,4,2,1,4,4,4,1,4,4,4,4,1,1,4,3,1,4,1,1,3,4,1,4,2,1,1,1,1,1,5,1,2,1,3,1,1,5,1,2,2,1,1,2,3,1,1,1,3,1,1,23,24,43,113,.00424200087882568,0
170,0,1,1,1,2,0,2,0,1,1,1,1,1,1,7,8,0,1,1,2,3,1,1,1,1,4,1,1,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,4,4,4,4,4,1,4,4,4,4,4,1,4,1,1,4,1,1,4,4,4,1,4,1,4,4,1,4,4,4,1,4,1,4,1,4,1,4,1,1,4,1,3,5,4,1,1,1,1,1,1,5,4,4,4,3,5,1,1,1,1,1,5,5,3,31,31,66,117,.0926797669654433,0
171,1,0,1,1,0,0,3,0,1,1,1,1,1,1,7,8,0,2,1,3,2,2,2,1,1,2,2,1,4,4,2,2,2,4,2,3,2,1,2,2,3,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,3,1,1,1,1,3,2,4,4,4,3,2,3,3,4,4,4,4,3,4,1,3,3,1,2,1,2,1,2,4,4,4,1,3,3,4,1,1,1,4,4,3,1,1,1,2,2,1,1,1,3,5,4,1,2,1,3,4,5,5,4,3,4,1,3,3,4,3,2,1,4,3,47,30,71,111,.612356626197474,1
172,1,0,1,1,4,1,2,1,1,1,1,1,1,1,7,8,0,2,1,3,1,3,3,1,1,2,2,1,2,1,1,2,1,4,3,3,1,1,2,1,2,2,1,2,1,1,3,3,1,2,1,1,2,1,1,2,1,2,3,1,1,1,2,1,1,2,2,2,3,3,4,3,1,3,2,2,3,3,2,1,1,3,3,4,2,1,1,2,3,2,4,4,2,1,3,2,3,2,1,3,3,1,2,2,3,2,2,3,1,2,4,2,4,1,1,1,1,4,5,4,4,1,1,1,5,1,5,1,1,4,2,1,42,34,60,98,.0345784818496217,0
173,1,0,1,1,2,0,3,0,1,1,1,1,1,1,7,8,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,2,4,1,3,3,3,4,1,3,1,2,3,4,4,4,2,1,2,4,4,4,2,3,1,3,3,1,1,4,2,2,1,3,1,2,2,1,1,1,1,2,3,1,1,3,1,1,3,4,2,2,1,1,1,1,1,1,1,1,1,1,3,26,23,39,108,.00320024928778094,0
174,1,0,1,1,1,0,1,0,1,1,1,1,1,1,7,8,0,1,2,1,3,2,3,3,1,1,4,1,1,1,2,1,2,3,3,1,1,1,1,1,1,1,2,1,3,2,3,3,1,1,4,1,1,1,2,1,2,3,3,1,1,1,1,1,1,1,4,4,4,1,4,4,1,2,4,4,2,1,4,4,1,4,4,1,1,4,4,4,1,4,2,3,4,3,4,4,3,4,3,1,1,3,4,2,3,3,1,1,2,1,4,2,2,1,1,1,1,1,4,2,2,4,2,2,2,2,2,2,2,2,2,2,37,38,49,120,.0537141676969132,0
175,0,0,1,1,0,0,0,0,1,1,0,1,1,1,7,8,0,1,1,1,2,1,2,3,1,1,1,1,2,4,1,1,1,1,4,1,1,1,1,2,1,1,1,1,2,2,2,3,1,1,1,1,2,4,1,1,1,1,4,1,1,1,1,2,1,3,3,4,3,3,2,4,2,1,2,2,2,3,4,4,1,4,3,2,1,2,4,4,1,4,2,2,2,3,2,4,3,2,2,3,4,2,3,1,3,4,1,1,1,1,2,2,2,2,1,1,1,1,4,2,2,2,2,3,2,1,1,1,1,2,1,1,29,34,40,111,.00303429238257158,0
176,1,0,1,1,0,0,2,0,1,1,0,1,1,1,7,8,0,1,4,2,3,3,3,2,1,1,3,4,1,4,3,4,1,1,4,1,4,3,1,1,1,1,4,2,3,3,1,1,1,1,3,4,1,2,4,4,1,1,4,1,1,1,4,1,1,4,3,4,4,3,3,4,3,4,4,4,3,3,4,4,4,1,4,1,2,4,1,4,1,4,2,3,1,1,4,4,1,2,4,4,4,3,2,1,3,1,1,1,3,4,2,4,2,3,1,1,3,2,3,2,4,3,2,4,2,3,1,2,3,1,1,1,50,49,58,121,.340889046716825,0
177,0,0,1,1,0,0,1,0,1,1,1,1,1,1,7,8,0,1,1,3,1,1,2,1,1,1,1,1,4,1,1,1,3,1,4,1,1,3,1,2,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,4,1,1,1,3,3,1,1,1,3,4,4,1,4,1,1,4,2,2,1,4,1,3,3,3,4,2,2,1,1,3,2,3,1,4,1,1,1,3,2,2,1,1,2,3,3,2,3,2,2,3,2,3,4,1,2,3,1,2,2,1,3,3,2,2,2,3,2,2,1,1,3,3,4,37,35,57,93,.00547042468345943,0
178,1,0,1,1,0,0,2,1,1,1,1,1,1,1,7,8,0,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,2,3,1,1,4,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,1,4,1,1,4,1,2,1,1,2,3,3,2,3,3,1,3,2,4,3,3,3,2,1,2,3,3,3,2,2,2,2,4,3,2,3,2,2,3,2,3,2,2,2,2,2,2,3,2,2,2,4,1,1,4,1,1,3,3,3,3,5,2,3,1,4,2,3,4,2,5,2,2,2,3,36,36,66,101,.0223857680798223,0
179,0,0,1,1,0,0,1,0,1,1,1,1,1,1,7,8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,4,3,1,4,2,1,4,3,1,1,2,1,2,1,3,4,4,2,4,1,3,1,4,1,3,3,1,4,4,2,3,1,1,1,3,2,1,2,1,2,4,1,1,5,3,1,3,5,1,2,5,1,5,3,2,5,1,1,4,2,5,5,1,3,3,5,1,28,29,73,96,.00975345117798059,0
180,0,0,1,1,0,0,2,0,1,1,1,1,1,1,7,8,0,2,3,1,3,2,3,3,2,2,3,3,3,2,2,3,4,2,3,2,3,3,2,3,2,2,3,1,3,2,2,2,3,2,3,3,2,2,2,2,3,2,4,2,3,3,2,3,2,3,3,4,4,4,4,3,3,3,2,2,3,2,3,2,1,3,3,2,1,3,3,3,2,2,3,3,2,2,3,3,3,2,3,2,2,1,2,2,3,2,2,2,1,1,3,1,2,2,1,1,1,1,4,1,1,2,1,2,3,3,3,2,1,1,2,2,56,56,44,108,.0500744201175372,0
181,0,0,1,1,4,0,1,1,1,1,0,1,1,1,7,8,0,1,1,1,1,2,1,1,1,2,1,1,2,2,1,3,3,2,3,3,3,2,3,3,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,3,2,3,3,1,3,4,1,1,1,1,3,4,4,3,3,4,1,2,4,3,4,1,2,1,2,1,4,3,2,4,1,2,1,4,3,1,4,1,4,4,1,3,1,1,1,1,4,1,4,2,1,5,2,5,4,4,2,2,3,4,4,4,4,4,4,4,2,3,4,4,4,2,4,4,2,3,41,38,87,101,.210062987109957,0
182,1,0,1,1,2,0,2,0,1,1,1,1,1,1,7,8,0,1,2,1,1,1,1,1,1,2,1,1,3,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,1,1,2,2,1,1,1,1,1,1,2,3,1,3,4,3,3,1,4,2,2,3,3,3,1,1,4,2,3,1,1,2,4,3,4,4,3,1,2,3,1,4,1,1,2,2,3,1,4,3,1,4,3,2,2,4,2,2,2,1,1,1,3,2,4,3,1,3,1,4,1,1,1,2,4,2,2,30,29,54,103,.00699565382112865,0
183,0,0,1,1,4,0,1,1,1,1,1,1,1,1,7,8,0,1,1,1,2,1,1,1,1,2,3,1,1,1,4,3,1,1,4,1,1,1,1,1,1,1,3,1,2,3,1,1,1,1,3,1,1,1,4,4,1,1,3,1,2,2,1,2,1,1,3,4,3,3,3,4,1,2,3,4,4,3,4,1,4,3,4,1,2,3,3,4,2,4,3,1,4,1,3,3,4,1,3,1,4,3,4,2,1,3,1,4,4,3,2,4,2,3,4,3,2,3,4,4,4,3,2,3,2,2,3,3,2,3,1,2,34,41,72,115,.0804334664808754,0
184,0,0,1,1,4,0,1,0,1,1,1,1,1,1,7,8,0,1,3,1,1,3,1,1,1,1,3,1,4,1,1,3,3,1,4,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,4,3,4,3,3,4,1,4,3,2,2,1,4,1,1,1,4,1,2,4,1,3,2,4,3,3,4,1,2,3,3,2,1,1,3,1,4,1,4,2,1,3,3,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,3,3,4,1,1,38,33,44,102,.0081809337743319,0
185,0,0,1,1,4,0,0,1,1,1,1,1,1,1,7,8,0,1,1,1,2,2,2,2,1,1,1,1,2,4,1,1,1,1,4,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,1,2,4,1,1,1,1,4,1,1,1,1,2,1,3,3,4,3,3,2,4,2,1,2,2,1,3,4,4,2,1,1,1,1,4,1,3,1,4,4,2,2,3,2,4,3,1,2,3,4,2,3,3,2,1,4,1,1,1,2,2,2,2,1,1,1,1,4,2,2,2,2,3,2,1,1,1,1,2,1,1,30,34,40,105,.00176524625066551,0
